nm,H2O mua,H2O std,DMSO mua,DMSO std,D2O mua,D2O std,melanin mua,melanin std,corn oil mua,corn oil std,HbO2 mua,HbO2 std,Hb mua,Hb std,melanin DMSO mua,melanin DMSO std
932,0.16565016874695168,0.04723334031693678,,,,,,,0.10006297643773648,0.019550983103785283,,,,,,
934,0.15190165493975344,0.033497266246029986,,,,,,,0.09638958743510058,0.018480184366847275,,,,,,
936,0.18408749410069847,0.043069090495782565,,,,,,,0.09037997320837295,0.012330226972662357,,,,,,
938,0.20224596899174002,0.04280659939197724,,,,,0.31995181571605036,0.10165466639269106,0.08196323268703003,0.016301834093577914,,,,,30.075470677308733,9.55553864091296
940,0.1954459607297017,0.052808278379431826,,,,,0.3168368759645871,0.08243848146281865,0.07003468381003322,0.012315905056239555,,,,,29.782666340671188,7.749217257504953
942,0.20423758786569798,0.008934620390493277,,,,,0.3124299593659655,0.05752669793166757,0.06641447279759195,0.0061858957413179465,,,,,29.368416180400757,5.4075096055767515
944,0.22571034635702308,0.020032552992949718,,,,,0.3136928466180721,0.0630441907192094,0.055697106885873905,0.008683054742229841,,,0.17953177854223068,0.04608390399215497,29.48712758209878,5.926153927605684
946,0.26910714823016346,0.053419648764545455,,,,,0.30624736124884894,0.05017443618595921,0.05090288468759498,0.008720148603714445,,,0.19523300686537923,0.03884275311170582,28.7872519573918,4.716397001480166
948,0.2840686274708294,0.03009045884971652,,,,,0.2956499992723571,0.0406862762239141,0.0402181285869928,0.008690825915776072,,,0.19146560143198296,0.04838643250849311,27.791099931601565,3.8245099650479255
950,0.3034413033649021,0.01672167602796525,,,,,0.29258361043558684,0.030169158991783265,,,0.20611382221182062,0.051103839152468016,0.18827032130496058,0.0286578751760621,27.502859380945164,2.835900945227627
952,0.3266944966605967,0.012615444575654125,,,,,0.28842491721808516,0.01967509639291666,,,0.1999310943144701,0.03940584818602141,0.18337999733480145,0.02309131917278198,27.111942218500005,1.8494590609341661
954,0.34651457972541655,0.00649681473206686,,,,,0.2830989119386622,0.017347591888605515,,,0.19607328859254633,0.026773126394911747,0.17864324992328884,0.016991276542279502,26.611297722234248,1.6306736375289184
956,0.36596210990690214,0.009058288876176919,,,,,0.28270324004343395,0.011286094866916428,,,0.19607758071112893,0.02678223793312571,0.17730498868670885,0.01695121718806209,26.57410456408279,1.0608929174901442
958,0.3815984386767578,0.0065409773699727294,,,,,0.2786153654190618,0.011364081834858932,,,0.19733664727990374,0.011283974326370266,0.17470260490397335,0.012787986484826371,26.18984434939181,1.0682236924767397
960,0.4009445720187786,1.900073300276707e-15,,,,,0.2773376726898775,0.011359778551009019,,,0.19602702041127631,0.01453802443935967,0.17343399818264893,0.01110298668043701,26.069741232848486,1.0678191837948479
962,0.41277471640404634,0.0,,,,,0.26949156188514994,0.013080580302303671,,,0.19723747112289325,0.012973590548486508,0.17332554715358686,0.009034408185442483,25.332206817204096,1.229574548416545
964,0.42845070436720134,0.006593265350471179,,,,,0.2655111655407316,0.011463028370199005,,,0.1984969962968941,0.01120255925942277,0.1732902079824933,2.7276673333845056e-15,24.958049560828773,1.0775246667987064
966,0.43655504939432754,1.9913811705417197e-15,0.010443865179062733,0.0,,,0.2640679433186861,0.012927522994063885,,,0.1984721935205005,0.00908227752286023,0.16708725736237917,0.006431677710986924,23.8406633451246,1.2151871614420051
968,0.44850566165351785,0.0,0.010443865179062733,0.0,,,0.2575900066241078,0.006526189930553049,,,0.1960003110688222,0.009085644446525916,0.1658121982099325,0.01101676288946354,23.231737295834236,0.6134618534719866
970,0.4563244933546932,0.006332909716888574,0.010443865179062733,0.0,,,0.25486523860210714,0.011156731336233296,,,0.19970836387894197,0.006419758367564042,0.17066297924577115,0.008951181607003957,22.975609101766175,1.0487327456059299
972,0.4604968561132867,1.91050180357131e-15,0.010443865179062733,0.0,,,0.2534297616355562,0.006518821255433869,,,0.19842504343996056,0.009163359014601915,0.1693764212489993,3.338780582719128e-15,22.840674266910387,0.6127691980107837
974,0.4604968561132867,1.91050180357131e-15,0.010443865179062733,0.0,,,0.24704864536984342,0.009337581726360589,,,0.197166469389391,0.006417379798328193,0.16443173811512315,0.00908059640003532,22.240849337933383,0.8777326822778954
976,0.4604968561132867,1.91050180357131e-15,0.010443865179062733,0.0,,,0.24576089826735528,0.006511469201387312,,,0.197166469389391,0.006417379798328193,0.16556759320029493,0.009021593706246262,22.1198011102995,0.6120781049304074
978,0.4604968561132867,1.91050180357131e-15,0.010443865179062733,0.0,,,0.24184449490259927,0.00909920620024101,,,0.19714031141315116,0.006550872948445632,0.16552564221229887,0.008999663647576381,21.751659194012433,0.8553253828226549
980,0.4604968561132867,1.91050180357131e-15,0.010443865179062733,0.0,,,0.24055406683592437,0.009236625024914152,,,0.19714031141315116,0.006550872948445632,0.1617821144439849,2.7124866761706252e-15,21.630358955744995,0.8682427523419303
982,0.4641551696715565,0.0063352260701134795,,,0.01149185724228665,0.002737931272030079,0.2329234458981655,1.9755586186758953e-15,0.014120558522563597,2.6074070323844927e-15,0.19461887911944856,0.009262582242882466,0.16054364765160958,0.006434066892900367,21.894803914427555,1.8570251015553416e-13
984,0.4599801322182888,1.9982401183162615e-15,0.010454784015531675,1.820572325369732e-15,0.012713441324313998,0.002412371635935257,0.23292063515150127,0.009181013449569203,0.020008384150466147,0.006120320874802208,0.1908383988333636,2.737922401080046e-15,0.15560809931405414,0.006431677710986924,20.911790006781143,0.863015264259505
986,0.4599801322182888,1.9982401183162615e-15,,,0.013246452792981492,0.0026495767780345836,0.23404414939803028,0.011231936400808095,,,0.19081601189927314,0.009161502421469927,0.15190645170063094,0.006431677710986924,22.00015004341485,1.055802021675961
988,0.45581293271304874,0.006325970809235861,0.020920509722240632,0.0,0.013453332748822119,0.0032833726527440378,0.23644262035796518,4.796338834656121e-15,0.020010462232096907,0.006111682454371133,0.18832267544351014,0.006533575283172482,0.1567465316632931,0.010934282072460319,20.259078399758106,4.5085585045767537e-13
990,0.44418572507935666,0.006610880944919943,,,0.013948006826946024,0.0039086429941254585,0.23394386961626698,0.006489512205203368,,,0.19324225449096666,0.006417379798328193,0.15913516058094843,0.009068892535360543,21.990723743929095,0.6100141472891166
992,0.4360668509653583,1.9042310099053205e-15,,,0.01375851606258358,0.0036129973470490854,0.2288483022566732,3.89008427959607e-15,,,0.18946415471030684,0.011259834199018465,0.15173503634241145,0.006403145314488077,21.51174041212728,3.6566792228203063e-13
994,0.4355797433913013,1.9868346381888857e-15,0.02094241603114292,2.577378310792206e-15,0.013061587700200586,0.0037284175156832204,0.22880588571863403,2.7229039699968183e-15,0.021208915691378467,3.1934083905432702e-15,0.18694653122707883,0.009163359014601915,0.15050297817524008,3.314284813150103e-15,19.539166150624165,3.5243212529942414e-13
996,0.41277471640404634,0.0,0.027932979056125996,0.006056121704786801,0.012727380336923284,0.0034453033134229337,0.22862844389732886,1.9360034961662548e-15,0.02356879779584543,0.00613332438940873,0.1869004169852587,0.009151233038416069,0.14681362159126898,3.832916204677573e-15,18.86537369507307,0.5692754402499594
998,0.41231466988952875,2.7442468792709136e-15,0.03143009397199028,1.820572325369732e-15,0.012639307807017696,0.00279844723565208,0.22986415599056564,0.006419758367564042,0.0235721333222875,0.006118158981169287,0.18562236761602183,0.006410254654214577,0.14310785874896823,3.3080412776916744e-15,18.652801829746085,0.6034572865510199
1000,0.4004984632028562,1.9755586186758953e-15,0.03143009397199028,1.820572325369732e-15,0.01277478472114669,0.0027004297366572455,0.22736821178309521,0.009123187622825187,0.02594243997331234,0.006120320874802208,0.18683203377702276,0.009156507317959464,0.14912286658262694,0.006312138511548028,18.418183074243863,0.8575796365455676
1002,0.3887219001653046,0.0,0.03844142423894721,0.006041335219981789,0.012973456211016449,0.003180759654926969,0.22477325483500918,0.009112874239082351,0.028304830811621235,0.008669258759479945,0.18557440941449657,0.009154747572928308,0.14665213921631337,1.900073300276707e-15,17.515192076029823,1.0277523783008993
1004,0.38075196131644257,0.006526189930553049,0.03146305689364948,0.0,0.013823798278768668,0.003624055258421904,0.22601773247997858,0.006419758367564042,0.03186407369407869,0.0,0.1818015359688845,0.00915474757292831,0.14416327434624313,0.006300657721240542,18.288139505114938,0.6034572865510199
1006,0.3652868773350646,0.0,0.03844142423894721,0.006041335219981789,,,0.22601773247997858,0.006419758367564042,0.03541206054670038,1.8535326337097583e-15,0.17803434563387788,0.00914422373432818,0.14047391776227217,0.006300657721240542,17.63217297465695,0.8286462755180041
1008,0.3648829326313656,1.889758027202458e-15,0.038468311120582424,0.006068853565413543,0.0146499479453469,0.004216736138675614,0.22331661224379185,0.006543448460781181,0.03425616625430152,0.006124649248828779,0.17678003392262123,0.006412627943608954,0.13923166921913713,0.008961491206770648,17.375740305581687,0.8389082722165685
1010,0.3532376083040835,0.0,0.04197277935340146,1.8301442093096357e-15,0.014434370112531627,0.003582784839202863,0.22079898876056384,1.91050180357131e-15,0.03544972102112782,2.6212909888934623e-15,0.17799066609543882,0.006528649858909833,0.13917924297488618,0.008986455625388213,16.809663684273264,2.486907632785446e-13
1012,0.34163101922842665,0.0,0.04197277935340146,1.8301442093096357e-15,0.014742954508973394,0.002522334437136883,0.2156983948130897,0.009050074997437985,0.04136891270319685,0.006152933597048046,0.1753899916069175,0.011158976786340336,0.14158288969104357,0.006291503115033703,16.330207853210695,0.8507070497591706
1014,0.3300629646816997,2.7089085387410194e-15,0.04197277935340146,1.8301442093096357e-15,0.014165807295309923,0.002610899732527202,0.21053730819227812,0.006460465526180623,0.04610881159405952,0.0,0.17785547562843307,0.006513918042756771,0.14156459151553502,0.006384263942383998,15.845065710854405,0.6072837594609786
1016,0.31853324537494965,1.9424856507293123e-15,0.04197277935340146,1.8301442093096357e-15,0.01438218674772804,0.002608419309642532,0.20799791955723743,0.011293762440930733,0.04377410245378351,0.010638362206082677,0.17658217946755891,0.006405513341601424,0.13665631055534078,0.006367833851356709,15.606363179160581,1.061613669447489
1018,0.30704166343979616,1.8795541501657274e-15,0.03146305689364948,0.0,0.01447532502608595,0.0030897108503550766,0.20784257980363507,0.006325970809235861,0.049692070645956966,0.008697020403629479,0.17030778719780748,0.009139235839485171,0.1341994426327705,0.006398414508935274,16.579675153538645,0.5946412560681709
1020,0.2955880224154439,0.0,0.034952849286422956,0.006043443152717301,0.014544279916955866,0.003497469933491138,0.19775705747538297,3.91525782401562e-15,0.048530405346634144,0.006166076210640888,0.16905347548655106,0.006405513341601424,0.1341994426327705,0.006398414508935274,15.303595569762242,0.5680836563554263
1022,0.28417212723576846,0.0,0.04192878260035704,1.820572325369732e-15,0.013978970471539917,0.003692370696261914,0.1975729304939479,0.009073565302320563,0.05208975788273518,0.006166076210640888,0.17271120610629076,0.006504133712237247,0.13173760106345736,1.900073300276707e-15,14.63054990199754,0.8529151384181329
1024,0.2727937842166206,2.6863929632083187e-15,0.03143009397199028,1.820572325369732e-15,0.013747919670505357,0.0033482112516625903,0.18876211655388717,0.00650657703819977,0.05683978837422499,4.144667333379337e-15,0.16393950858847325,0.0,0.13051008002828698,0.006377212104450584,14.789210122698307,0.6116182415907784
1026,0.2614528010432247,1.92104541175879e-15,0.03143009397199028,1.820572325369732e-15,0.01327468040761857,0.0031782326044521984,0.18857167620799944,0.006396051726620305,0.0604088321270935,0.010671208117619777,0.16763295310301216,0.0,0.1292709788518869,0.010992130512795028,14.771308730184861,0.6012288623023088
1028,0.25382073271416933,0.006360818242999555,0.02094241603114292,2.577378310792206e-15,0.013246095808921896,0.0034689865939052317,0.1797847610522774,0.006434066892900367,0.055697106885873905,0.008683054742229841,0.1613764581814443,0.009201689492047478,0.12803145679045516,0.010943951746838525,14.931180431986641,0.6048022879326345
1030,0.24621084390348166,0.006349159851791711,0.031397200046675296,1.824389038840108e-15,0.012933894989185088,0.003814728121328801,0.17344467042216216,0.006305245022092388,0.05570384932747025,0.008709416188046009,0.15883277937041126,0.009048724576221051,0.12676911754429532,0.00897314183700379,13.352462215295766,0.5926930320766844
1032,0.23862303587385678,1.91050180357131e-15,0.020920509722240632,0.0,0.013317320457297792,0.003841138708080158,0.16711646120940457,3.336578962431185e-15,0.06165596616030761,0.006177071353668969,0.16375646250903744,1.957780813333479e-15,0.12676911754429532,0.00897314183700379,13.74241943979341,3.136384224685314e-13
1034,0.2274055763387444,1.8634551852820803e-15,0.020920509722240632,0.0,0.014043162494356304,0.0039624006932577355,0.16825340297107008,0.006300657721240542,0.064034370352068,3.227599058536239e-15,0.1587580220025512,0.006499252561234617,0.12673610191357307,0.010944136470012307,13.849291965389968,0.592261825796611
1036,0.21986829111020942,0.006312138511548028,0.020920509722240632,0.0,0.014014490319102851,0.0032124190670858002,0.16069262905040407,0.006384263942383998,0.064034370352068,3.227599058536239e-15,0.15496577970177142,0.0063889738383217445,0.127934238522075,0.01097618618583074,13.138579216847363,0.6001208105840958
1038,0.21599111803461815,2.658556005288904e-15,,,0.013583452371019433,0.0025388767183575087,0.15689247096253958,0.011128024513909585,0.064034370352068,3.227599058536239e-15,0.15619511157384075,3.3723247523801605e-15,0.12426024082237763,0.008936883549531845,14.74789227047872,1.046034304307501
1040,0.2050800422112701,1.8594734434331877e-15,,,0.013762714672121026,0.002635013382883251,0.15565345802688685,1.925295512227282e-15,0.064034370352068,3.227599058536239e-15,0.15120228624676255,0.006491944556104868,0.12301805649734933,0.006384263942383998,14.631425054527364,1.8097777814936453e-13
1042,0.19397159882734968,1.8938706670875547e-15,,,0.013265927217570144,0.002481333583255956,0.15307418664589892,0.008963360839133013,0.064034370352068,3.227599058536239e-15,0.14741707238845927,0.0063889738383217445,0.12178963071107403,0.00638191159752682,14.388973544714498,0.8425559188785032
1044,0.19020849778661109,0.0061573082387798754,0.010454784015531675,1.820572325369732e-15,0.012899983417800812,0.002637339041484939,0.149340805797693,0.006460465526180623,0.06046740015258739,2.6353235959003866e-15,0.14985962389586524,0.009098099201933588,0.12056165746700248,2.693110208719861e-15,13.055286047523163,0.6072837594609786
1046,0.18289912750918008,1.889758027202458e-15,0.020920509722240632,0.0,0.012596141562048599,0.0022966944937656054,0.15179936805890046,3.3760964389515226e-15,0.055711015726987355,0.006179275089435529,0.1423575837909496,0.00648222607623046,0.12177179846171832,0.006286935780649819,12.302612683646023,3.173530652614431e-13
1048,0.18270255651669282,1.8535326337097583e-15,0.020920509722240632,0.0,0.01243645187672373,0.0018146785385921588,0.14925782931715026,0.009017080313858172,0.05333345975362617,0.0,0.14479558987550603,3.878783475811442e-15,0.12298150028349984,0.006284654599307056,12.063708041921505,0.8476055495026682
1050,0.17186244705411013,1.8535326337097583e-15,0.020920509722240632,0.0,0.012457935219771859,0.001697323818617492,0.1455770733829411,0.006377212104450584,0.06042272599284928,0.008681516420936944,0.13856715206741058,0.009160395447955823,0.11929774536596373,0.010927968596798815,11.717716984105843,0.5994579378183549
1052,0.1716780362236522,1.8836224491920597e-15,0.020920509722240632,0.0,0.012371802652626556,0.001596151054788146,0.14924090115266267,0.006286935780649819,0.05922195953480849,0.006137671182029691,0.13726800585170332,1.925295512227282e-15,0.118064110947947,0.006293789271688876,12.062116794459671,0.5909719633810829
1054,0.1608613775162438,0.0,0.024411520405278317,0.0060476634342485295,0.011798015214163593,0.0016316886676434538,0.1491498256626893,0.006518821255433869,0.05327663107787537,4.5426763907651475e-15,0.13970927034322284,0.0064628761476456156,0.118064110947947,0.006293789271688876,11.725400694196633,0.8358564547468734
1056,0.15005640617870386,1.8795541501657274e-15,0.031397200046675296,1.824389038840108e-15,0.011901935038113496,0.0015892507297132314,0.14789551395143266,4.727380178358358e-15,0.05327663107787537,4.5426763907651475e-15,0.13098050161272345,0.006377212104450584,0.11559392343568044,0.006291503115033703,10.950841507047192,4.763168266737926e-13
1058,0.1570899851098544,0.006232640545408511,0.031397200046675296,1.824389038840108e-15,0.01168790202389925,0.0017012106021994703,0.14172485966112838,0.006405513341601424,0.04259857346957229,3.2035892887065338e-15,0.13343418838772955,2.7350625978582665e-15,0.11680450392232296,3.296044247480428e-15,10.37080000375859,0.6021182541105339
1060,0.1498957401952427,1.849593138207719e-15,0.031397200046675296,1.824389038840108e-15,0.01111274047215774,0.00181264109425943,0.14042932587239473,2.69762146671733e-15,0.04613902343951776,2.6157197009255708e-15,0.1271551449151708,0.006377212104450584,0.11678986226068555,0.00893533773897446,10.249019827617628,3.061220363613153e-13
1062,0.14624837087241851,0.008737956882885789,0.031397200046675296,1.824389038840108e-15,0.011061654153027558,0.0019108229203016712,0.13918897066885147,0.008938659270450764,0.04847876073998888,0.006159497893203339,0.1296088316901769,4.3187440654021066e-15,0.11676240194106936,0.0089774338551824,10.132426438484561,0.8402339714223718
1064,0.14973541790162592,0.0,0.031397200046675296,1.824389038840108e-15,0.010746841976182947,0.0021378682664496256,0.1353550871974985,0.006367833851356709,0.04255325570138494,0.0,0.12216003901879097,4.316786868212454e-15,0.11431950258744868,0.0063398638637217385,9.772041392177382,0.5985763820275306
1066,0.14973541790162592,0.0,0.020920509722240632,0.0,0.01074723500240849,0.0022085568608702765,0.13660474476876225,2.7275166353197103e-15,0.04255325570138494,0.0,0.12211070892151255,3.3397726646237876e-15,0.11187345205821854,0.006370175827763976,10.874318094373033,2.563865637200528e-13
1068,0.14614410883088425,0.0062192129535692114,0.020920509722240632,0.0,0.010538114799321416,0.0020477235127631206,0.13034245014662263,0.006273273479061132,0.03781714536306829,0.006152933597048046,0.12211070892151255,3.3397726646237876e-15,0.10942247155563288,3.3019478702366523e-15,10.285662399891908,0.5896877070317464
1070,0.14614410883088425,0.0062192129535692114,0.020920509722240632,0.0,0.010268068124063348,0.001742966175790707,0.12534371830517074,1.889758027202458e-15,0.035435481084693625,0.008663094103194284,0.11462596230924758,0.009007133175162498,0.11063129598713328,0.006280097199306667,9.815781606795431,1.7763725455703106e-13
1072,0.14614410883088425,0.0062192129535692114,0.020920509722240632,0.0,0.009924990497461981,0.0022730233586386395,0.12533115653477786,3.305747321291793e-15,0.04015065555868771,0.006126815732468266,0.11830220778917756,2.7470895519765205e-15,0.11304982319531182,0.008884627045066951,9.8146008003785,3.1074024820142853e-13
1074,0.14614410883088425,0.0062192129535692114,,,0.009939420497368635,0.0023234649411253677,0.12149534449225378,3.8627201949832104e-15,0.04250803425194377,3.210412695072255e-15,0.1121075705606478,0.006431677710986924,0.11181397863251248,0.008933524189699551,11.420562382271855,3.630956983284218e-13
1076,0.14973541790162592,0.0,0.020898649194594644,1.820572325369732e-15,0.009262021967438834,0.002444299170991436,0.11409935141367511,2.7303612117392957e-15,0.03659430327352311,0.006144202935682082,0.1108249547059154,0.0,0.11058301769931415,0.008923674847955679,8.760866008593565,3.0847695063382636e-13
1078,0.14973541790162592,0.0,0.020898649194594644,1.820572325369732e-15,0.0094158681446321,0.0025123254637539434,0.11408959253427868,0.008965986327482649,0.03186407369407869,0.0,0.1108249547059154,0.0,0.10936402579202444,0.008922030537655262,8.7599486739303,0.842802714783369
1080,0.13911406799178908,1.849593138207719e-15,0.010443865179062733,0.0,0.009243459319260692,0.002368127545343691,0.11397349194826349,1.9147053278915984e-15,0.03186407369407869,0.0,0.10336012080567848,1.9360034961662548e-15,0.1069055628366075,0.006360818242999555,9.731784916304871,1.7998230082181025e-13
1082,0.1498957401952427,1.849593138207719e-15,0.010443865179062733,0.0,0.008978935551268656,0.0019283459290577807,0.10410810654576362,0.006319047090729751,0.03186407369407869,0.0,0.10703321575953383,1.9360034961662548e-15,0.10568164751779635,1.8938706670875547e-15,8.804438688469883,0.5939904265285967
1084,0.1498957401952427,1.849593138207719e-15,0.010443865179062733,0.0,0.0089024008744107,0.0019142671684057293,0.10411974818268716,0.006377212104450584,0.025956631020979396,0.006137671182029691,0.09590767845442712,2.737922401080046e-15,0.10568164751779635,1.8938706670875547e-15,8.805533002340695,0.5994579378183549
1086,0.16068904939200213,2.636990439935323e-15,0.010443865179062733,0.0,0.009114636342294468,0.0020151144607520382,0.1016315219020787,0.00631443969219387,0.024775644885213485,2.6157197009255708e-15,0.09957673037504651,3.3410051731466083e-15,0.10688915824765903,0.006273273479061132,8.5716397319635,0.5935573310662238
1088,0.15360187687707536,0.00613984688964473,0.010443865179062733,0.0,0.008849831962993535,0.0017314689944332654,0.10157846605673627,0.006405513341601424,,,0.09831698420717128,0.012774871440742679,0.10808209057619929,0.006342185307831485,8.566652482501313,0.6021182541105339
1090,0.1608613775162438,0.0,0.010443865179062733,0.0,0.008726617732054201,0.0017668853222308938,0.10033601455635362,0.006349159851791711,0.03065303326217809,0.006118158981169287,0.0958016609182601,3.837939252683339e-15,0.10687545406226952,0.008919012449147288,8.449862041465343,0.5968210260684208
1092,0.1716780362236522,1.8836224491920597e-15,0.010443865179062733,0.0,0.008696821433234145,0.0018447018890885164,0.10277891194186255,2.690436582627398e-15,0.03065303326217809,0.006118158981169287,0.0958016609182601,3.837939252683339e-15,0.10568164751779635,1.8938706670875547e-15,8.679494395703182,2.5290103876697545e-13
1094,0.17186244705411013,1.8535326337097583e-15,0.010443865179062733,0.0,0.008744444222124044,0.0017539483431070597,0.09908279841915744,0.00901867510558429,0.03065303326217809,0.006118158981169287,0.09209909982519697,0.009067147394579735,0.10566838059866,0.008920609543185113,8.332059724568904,0.8477554599249233
1096,0.17186244705411013,1.8535326337097583e-15,0.010443865179062733,0.0,0.00864593304697754,0.0015459432270610383,0.09905659627494666,3.3183880888812677e-15,0.03065303326217809,0.006118158981169287,0.08592294456967386,0.006349159851791711,0.10444804987540851,0.008918959241616505,8.32959672301309,3.1192848035483916e-13
1098,0.17915205053229563,0.006150748606424094,0.010443865179062733,0.0,0.008751927593384294,0.0017577702932350932,0.09905659627494666,3.3183880888812677e-15,0.028297320561069858,4.130563613266759e-15,0.08836584195518278,3.846448939469912e-15,0.10444804987540851,0.008918959241616505,8.32959672301309,3.1192848035483916e-13
1100,0.18289912750918008,1.889758027202458e-15,0.020898649194594644,1.820572325369732e-15,0.009389683156013484,0.0016987655834636536,0.09905659627494666,3.3183880888812677e-15,,,0.0907771110947833,0.0063468332999955255,0.10444804987540851,0.008918959241616505,7.346847025553089,3.557894797131117e-13
1102,0.18665294219359857,0.006159497893203339,,,0.009558825999306294,0.0016141740499521075,0.09905659627494666,3.3183880888812677e-15,,,0.08460734996818153,0.0,0.10563829375980899,0.008977444708118593,9.311320049844985,3.1192848035483916e-13
1104,0.19397159882734968,1.8938706670875547e-15,,,0.009652954095157597,0.0014119025959407,0.10157020187736743,0.006448439343145117,,,0.08460734996818153,0.0,0.10321177312125555,0.008928947769248767,9.547598976472539,0.606153298255641
1106,0.20500628051009334,0.008810918183246141,0.020920509722240632,0.0,0.010002054259089264,0.0014114675809752178,0.10281143567809375,3.825706957820266e-15,0.022412416616546794,0.006137671182029691,0.08337574702295543,0.006398414508935274,0.10321177312125555,0.008928947769248767,7.697747039850194,3.59616454035105e-13
1108,0.21599111803461815,2.658556005288904e-15,0.031397200046675296,1.824389038840108e-15,0.010164325242447479,0.0012488896895776799,0.1028469579532232,3.8358957148362544e-15,0.024775644885213485,2.6157197009255708e-15,0.0808814534359785,1.91050180357131e-15,0.1031953924380735,0.0063538180761886455,6.716277243215502,3.9927866600662357e-13
1110,0.21622464013165657,0.0,0.02443708669400432,0.00605400491984979,0.010170047270954661,0.0011050979196405345,0.11027508257111629,3.84353478531738e-15,0.03068225012795499,0.00613984688964473,0.07719209685200723,2.7123384653932374e-15,0.10198875592414376,0.008927288095187268,8.068771612448526,0.5690764624658803
1112,0.21645866774692663,2.6643124754126926e-15,0.03143009397199028,1.820572325369732e-15,0.010323316018204043,0.0016221227249080823,0.11150707624839779,0.006377212104450584,0.03186407369407869,0.0,0.07719209685200723,2.7123384653932374e-15,0.1007816824605342,0.008928883708974674,7.527236333982305,0.5994579378183549
1114,0.2312241742085415,0.0061858957413179465,0.038468311120582424,0.006068853565413543,0.01059381726430849,0.0020069306072242688,0.11775968868261072,0.0,0.03541206054670038,1.8535326337097583e-15,0.07473207214010512,0.0063889738383217445,0.1007816824605342,0.008928883708974674,7.45338949083066,0.570472235148873
1116,0.24603267046421093,0.006190317396600353,0.05249355886143678,0.0,0.01070287616514381,0.0031645317487999313,0.1239644449989048,0.00638191159752682,0.04015065555868771,0.006126815732468266,0.07591548455318987,0.0063398638637217385,0.09957417173067139,0.0063538180761886455,6.718263296921994,0.5998996901675211
1118,0.26088436084297967,0.0,0.05254872838358697,2.586881478359906e-15,0.010913699768663687,0.0032254983438003803,0.12900802268661624,3.855764065756533e-15,0.03900064735786738,0.008700017256828318,0.07467806422938765,0.00638191159752682,0.10079405585529538,0.008975794001414376,7.187173664484751,4.3645640763457093e-13
1120,0.2614528010432247,1.92104541175879e-15,0.06315810468123853,0.0,0.011132256695559622,0.003227316983522546,0.14029380071445985,3.3635506726166487e-15,0.041373523488280085,0.006131153301129292,0.07345009098531598,4.285274441987667e-15,0.10200156658515828,0.010950746006501933,7.250755427122804,3.16173763225965e-13
1122,0.2838618539685337,1.873484545805665e-15,0.07732903208849455,0.006111682454371133,0.012278391045874209,0.002433781303973515,0.152843834901367,0.006374864952406252,0.04495970920052906,0.008673830533935507,0.07345009098531598,4.285274441987667e-15,0.0995714872249261,0.0063398638637217385,7.0983914644100095,0.8301406347749242
1124,0.2992924121596041,0.006417379798328193,0.09508787969026963,1.8301442093096357e-15,0.012847888886354695,0.002205057439566068,0.16546443689083704,0.009134564685189635,0.05327663107787537,4.5426763907651475e-15,0.06976481329281807,3.8284218986091645e-15,0.0995714872249261,0.0063398638637217385,6.615396376853336,0.8586490804078257
1126,0.31492899231736793,0.006243874576671878,0.10948370000104626,0.006150748606424094,0.013598325843024445,0.0015314523852092835,0.17953372650064633,0.006548396247898015,0.05690042995310678,1.8634551852820803e-15,0.06484438325870374,0.008987435258229294,0.10076618729377447,0.006271002199742139,6.584702490962407,0.8445009481632528
1128,0.3420079608578482,1.9533862436065812e-15,0.12752563897391234,0.0,0.014580576180500104,0.0023771855393055733,0.20494398622217938,2.7201739360515747e-15,0.0735560553409182,0.0061858957413179465,0.06361776564289996,0.0063352260701134795,0.10076618729377447,0.006271002199742139,7.277324641337102,2.5569634998884803e-13
1130,0.3769847734775779,1.8938706670875547e-15,0.15641982625530093,0.006205843094119593,0.01529079383154884,0.002476506843689812,0.226823241343967,0.0064460394773679895,0.07840510325513321,3.7150544941657065e-15,0.06605530383805465,3.315184724406463e-15,0.10076618729377447,0.006271002199742139,6.617921018334611,0.8410973423256886
1132,0.41231466988952875,2.7442468792709136e-15,0.17838503702174524,0.006124649248828779,0.01508288511353277,0.0024340417505875904,0.24760917454637046,1.9424856507293123e-15,0.08923978636743995,1.873484545805665e-15,0.06605530383805465,3.315184724406463e-15,0.10076618729377447,0.006271002199742139,6.507068927314771,0.5757170293899052
1134,0.44850566165351785,0.0,0.20419839008742963,1.889758027202458e-15,0.01521852670421088,0.0023570347883973917,0.2735758792585318,0.009336428338049561,0.10255178559376772,0.006163881877469839,0.06603914340372768,0.008985802615441723,0.10076618729377447,0.006271002199742139,6.521483982083602,0.8776242637766588
1136,0.49671609797237365,2.014429563719286e-15,0.23022599588315776,0.006159497893203339,0.015072548062227055,0.002385140583147521,0.2987076533643238,4.4378705123929516e-15,0.11353673921427675,0.00624612624438795,0.06479591973417248,0.008987435258229294,0.09835160310030211,3.301947870236652e-15,6.437275803229609,0.5789928019611139
1138,0.54190184688814,0.0063889738383217445,0.26003632028728874,1.91050180357131e-15,0.015115644613063514,0.002286531646627835,0.3277361182256746,0.009437161920332632,0.13781709965175812,0.008808629208872305,0.06233641209581053,0.008980815856076003,0.09835160310030211,3.301947870236652e-15,6.3637810062082725,0.8870932205112675
