nm	musp[cm-1]	musp_std[cm-1]
1466.0	4.011	0.4411339204850032
1468.0	3.984	0.4453467507404332
1470.0	4.013	0.4410749775292962
1472.0	4.001	0.4458654505565552
1474.0	3.956	0.4371869956160665
1476.0	3.998	0.4472019181036186
1478.0	3.96	0.4408166943579739
1480.0	3.952	0.4342915331922429
1482.0	3.95	0.4371323216906598
1484.0	3.953	0.4411563368923165
1486.0	3.957	0.4399166868374337
1488.0	3.945	0.4408328257365977
1490.0	3.927	0.439900353475255
1492.0	3.941	0.4380647959287514
1494.0	3.928	0.436500929813895
1496.0	3.918	0.4379124158443297
1498.0	3.93	0.4351559391276014
1500.0	3.931	0.4365815297269976
1502.0	3.915	0.4335711598080341
1504.0	3.893	0.4439752245339823
1506.0	3.902	0.4368658861357062
1508.0	3.887	0.4375418145802443
1510.0	3.887	0.4398974627998867
1512.0	3.875	0.4350349780175906
1514.0	3.876	0.4341571087310772
1516.0	3.865	0.4357352520470926
1518.0	3.864	0.4385535427704847
1520.0	3.865	0.4402376743039413
1522.0	3.868	0.442596658899653
1524.0	3.858	0.4372575589278089
1526.0	3.833	0.4374024335653483
1528.0	3.849	0.4353598766793079
1530.0	3.844	0.4346828842691452
1532.0	3.818	0.4370924133152826
1534.0	3.815	0.4323838600932461
1536.0	3.813	0.4306702212902267
1538.0	3.811	0.4336519341591824
1540.0	3.792	0.4312078642861494
1542.0	3.8	0.4258325179379017
1544.0	3.792	0.4254847634764579
1546.0	3.796	0.4342084610579587
1548.0	3.772	0.4322330761276436
1550.0	3.768	0.4272016900137653
1552.0	3.777	0.4285723356839314
1554.0	3.786	0.4264603088937216
1556.0	3.756	0.4227208459258272
1558.0	3.751	0.4242402359250921
1560.0	3.751	0.4276322407552234
1562.0	3.755	0.4232230244150969
1564.0	3.757	0.4232161109211343
1566.0	3.728	0.4250837245055452
1568.0	3.738	0.4272022968912219
1570.0	3.741	0.4254683983854633
1572.0	3.732	0.4258858596291955
1574.0	3.7	0.4189729358653781
1576.0	3.723	0.4253224775115267
1578.0	3.697	0.4241283872707518
1580.0	3.705	0.4246737309721167
1582.0	3.684	0.4225191938075741
1584.0	3.683	0.4246886441199535
1586.0	3.681	0.4199242730085133
1588.0	3.686	0.4217258193028577
1590.0	3.683	0.4189007955867473
1592.0	3.675	0.4185965381228028
1594.0	3.672	0.4211067721852107
1596.0	3.687	0.4186711193440973
1598.0	3.674	0.4179019319067071
