nm	musp[cm-1]	musp_std[cm-1]
1404.0	1.818	0.0196694913225759
1406.0	1.8010000000000002	0.0179471102251058
1408.0	1.785	0.0161137928802517
1410.0	1.779	0.0141106736590111
1412.0	1.764	0.0169407099709837
1414.0	1.75	0.016659998666133
1416.0	1.721	0.0149104321753033
1418.0	1.727	0.0098432153734889
1420.0	1.7100000000000002	0.0121391113633312
1422.0	1.706	0.0150906724522709
1424.0	1.6969999999999998	0.0108263510262327
1426.0	1.706	0.0109138036958298
1428.0	1.682	0.0116566094216919
1430.0	1.672	0.0119814671704076
1432.0	1.664	0.011234866364235
1434.0	1.665	0.0127366487830285
1436.0	1.656	0.0110855260988772
1438.0	1.65	0.0097182531580754
1440.0	1.644	0.0141639430933133
1442.0	1.638	0.014124665406285
1444.0	1.63	0.0107909427041591
1446.0	1.6270000000000002	0.0121655250605964
1448.0	1.6189999999999998	0.0136055544213057
1450.0	1.617	0.0112194716101016
1452.0	1.616	0.0120810023294406
1454.0	1.612	0.012187830400713
1456.0	1.6	0.0144410252363377
1458.0	1.594	0.0130903790889094
1460.0	1.598	0.0118144084453509
1462.0	1.603	0.0145152112635225
1464.0	1.593	0.0122997540876752
1466.0	1.5870000000000002	0.009646850698288
1468.0	1.5779999999999998	0.0085374989832437
1470.0	1.5779999999999998	0.0086166648757072
1472.0	1.58	0.0094568545915347
1474.0	1.57	0.0104041776984174
1476.0	1.573	0.0092014491612281
1478.0	1.563	0.0095968101696396
1480.0	1.5579999999999998	0.0095335664307167
1482.0	1.56	0.0106469725599043
1484.0	1.563	0.0086894287982299
1486.0	1.557	0.0090321784146229
1488.0	1.555	0.0094646841951319
1490.0	1.554	0.0112820189069724
1492.0	1.545	0.0104243305140746
1494.0	1.543	0.0083266639978645
1496.0	1.533	0.0080476973165473
1498.0	1.535	0.0109893326502916
1500.0	1.545	0.0076610285226391
1502.0	1.535	0.0127230712962662
1504.0	1.54	0.0137257080592731
1506.0	1.539	0.0084954599349401
1508.0	1.531	0.0084983658559879
1510.0	1.534	0.0080476973165474
1512.0	1.527	0.0115640994055624
1514.0	1.525	0.0131045181163493
1516.0	1.525	0.010450352938691
1518.0	1.527	0.0117735841590662
1520.0	1.5060000000000002	0.0122474487139159
1522.0	1.513	0.0126822516207824
1524.0	1.519	0.0089938250421546
1526.0	1.517	0.0103279555898864
1528.0	1.509	0.0113995884699383
1530.0	1.51	0.0105841717369865
1532.0	1.507	0.0082327260234857
1534.0	1.5060000000000002	0.0073803208468514
1536.0	1.499	0.0091772665986241
1538.0	1.493	0.0056960024968783
1540.0	1.496	0.0085865240383829
1542.0	1.497	0.0107749137088005
1544.0	1.495	0.0106504506367304
1546.0	1.497	0.0084721766847591
1548.0	1.48	0.0095503861986418
1550.0	1.48	0.0097992189157108
1552.0	1.475	0.0101810766124047
1554.0	1.467	0.0077427783956374
1556.0	1.465	0.0101847137938053
1558.0	1.467	0.0103923048454132
1560.0	1.459	0.010805805481257
1562.0	1.451	0.0070710678118654
1564.0	1.443	0.0098444695259273
1566.0	1.452	0.0066071416654748
1568.0	1.441	0.0073953605743527
1570.0	1.431	0.0049014988889138
1572.0	1.429	0.006896053621859
1574.0	1.4380000000000002	0.010368518353145
1576.0	1.432	0.0066999170807472
1578.0	1.43	0.0070989479310947
1580.0	1.4280000000000002	0.008363648562915
1582.0	1.4169999999999998	0.0072179474528496
1584.0	1.413	0.0078284066461371
1586.0	1.42	0.0084122192136656
1588.0	1.404	0.0088708149583164
1590.0	1.413	0.0087305339024724
1592.0	1.411	0.0073853374923928
1594.0	1.406	0.0074053700902006
1596.0	1.413	0.0050430247635156
1598.0	1.4	0.0073029674334022
