nm	musp[cm-1]	musp_std[cm-1]
938.0	4.487	0.905095384101028
940.0	4.492	0.912263133471565
942.0	4.479	0.8929475258662277
944.0	4.503	0.9245190942082026
946.0	4.486	0.9022576621391968
948.0	4.423	0.9016841033434172
950.0	4.462	0.8968201162929244
952.0	4.44	0.9113220487529146
954.0	4.452999999999999	0.9038546807704309
956.0	4.422	0.9008006315371776
958.0	4.451	0.8981281494527972
960.0	4.444	0.8932147931302228
962.0	4.408	0.9155446601293452
964.0	4.417	0.8971034871555603
966.0	4.401	0.8910264298916345
968.0	4.426	0.8875320477607946
970.0	4.444	0.8979802576949432
972.0	4.44	0.9135719882843266
974.0	4.436999999999999	0.8990699446828921
976.0	4.411	0.8998297507011611
978.0	4.414	0.902062383214086
980.0	4.436999999999999	0.8766376561880703
982.0	4.417	0.8850671174939987
984.0	4.413	0.8788402852131784
986.0	4.425	0.9010240401829764
988.0	4.407	0.8869401833770353
990.0	4.407	0.8865886487536176
992.0	4.464	0.8915518306114718
994.0	4.451	0.8862566442663055
996.0	4.4590000000000005	0.8827625968906567
998.0	4.472	0.886180791408688
1000.0	4.44	0.8933335959093036
1002.0	4.434	0.8668211400795949
1004.0	4.452999999999999	0.896227250171862
1006.0	4.469	0.8905446661842042
1008.0	4.462	0.8847240624435773
1010.0	4.471	0.8716599744803654
1012.0	4.508	0.8859561620010633
1014.0	4.44	0.8677138260686053
1016.0	4.495	0.8853387020140657
1018.0	4.513	0.8851160626971156
1020.0	4.49	0.8947162182005594
1022.0	4.487	0.8631984593631489
1024.0	4.507	0.879830300697067
1026.0	4.497999999999999	0.8896758183340688
1028.0	4.524	0.8749455856096295
1030.0	4.5	0.8863073345956383
1032.0	4.547	0.8862924997210168
1034.0	4.545	0.8756724541251601
1036.0	4.546	0.8796503233433298
1038.0	4.549	0.8536550174917787
1040.0	4.554	0.8758467648827365
1042.0	4.559	0.8811195459873692
1044.0	4.591	0.8728223837529874
1046.0	4.549	0.8740595086670918
1048.0	4.618	0.8802255322667714
1050.0	4.598	0.8785812356602666
1052.0	4.567	0.878889043404959
1054.0	4.604	0.865205449090447
1056.0	4.607	0.8754461719603327
1058.0	4.611	0.8749093215800446
1060.0	4.62	0.8716996311308042
1062.0	4.615	0.8572468852216508
1064.0	4.67	0.8797637309086016
1066.0	4.66	0.8716891647829517
1068.0	4.638999999999999	0.8658539494212606
1070.0	4.673	0.8687351952730895
1072.0	4.663	0.8678230035163269
1074.0	4.682	0.865306853444074
1076.0	4.687	0.8701613444827911
1078.0	4.662	0.8671354430209908
1080.0	4.697	0.8632265056171528
1082.0	4.693	0.8703111548020279
1084.0	4.699	0.8664357954599528
1086.0	4.693	0.8644898017235082
