nm	musp[cm-1]	musp_std[cm-1]
1528.0	2.439	0.0385313724991294
1530.0	2.436	0.0390975355227234
1532.0	2.437	0.0378655842307471
1534.0	2.433	0.0366154524487229
1536.0	2.4290000000000003	0.0379561150101885
1538.0	2.423	0.0351065397868042
1540.0	2.426	0.0398692306867784
1542.0	2.418	0.0369136463106886
1544.0	2.412	0.0346858921048761
1546.0	2.413	0.0341058627884299
1548.0	2.405	0.037544377034565
1550.0	2.399	0.0377859468291821
1552.0	2.392	0.0371184290855334
1554.0	2.39	0.0409962359006858
1556.0	2.386	0.0379056658848363
1558.0	2.384	0.0341532493980359
1560.0	2.385	0.0345439423143521
1562.0	2.377	0.0358632519371316
1564.0	2.377	0.0336686834746114
1566.0	2.355	0.0372512324760893
1568.0	2.352	0.0356152277045149
1570.0	2.349	0.0361932399390266
1572.0	2.354	0.0370824906271289
1574.0	2.358	0.0346809087553766
1576.0	2.339	0.0342694479343977
1578.0	2.343	0.035710080881219
1580.0	2.337	0.0363097102952969
1582.0	2.33	0.0350674834435225
1584.0	2.333	0.0358735777452836
1586.0	2.3280000000000003	0.0356197337454782
1588.0	2.325	0.0362750126562331
1590.0	2.3280000000000003	0.0349002104772739
1592.0	2.318	0.0367094027043969
1594.0	2.324	0.0353912872028772
1596.0	2.319	0.0324600419129066
1598.0	2.317	0.0352609321109544
