nm	musp[cm-1]	musp_std[cm-1]
1154.0	5.073	0.1151279481465922
1156.0	5.0600000000000005	0.1116820884873169
1158.0	5.052	0.1186929850132602
1160.0	5.058	0.1124647544240162
1162.0	5.039	0.1135945790742749
1164.0	5.029	0.1164416878384484
1166.0	5.027	0.1131810523775245
1168.0	5.013999999999999	0.1119514886121178
1170.0	5.011	0.1080864994253431
1172.0	5.015	0.10801645965109
1174.0	5.007000000000001	0.1085317271698426
1176.0	4.988	0.1124751824478035
1178.0	5.007000000000001	0.1116860679663216
1180.0	4.993	0.1126848549859737
1182.0	4.985	0.1117676160611829
1184.0	4.984	0.1151723346410355
1186.0	4.989	0.1161768553903705
1188.0	4.98	0.115329265610134
1190.0	4.954	0.114969990716848
1192.0	4.945	0.1096612066635852
1194.0	4.952	0.1131090373090835
1196.0	4.95	0.1106396664965561
1198.0	4.942	0.1118808890442568
1200.0	4.928	0.1093283648374233
1202.0	4.909	0.1055715777313732
1204.0	4.902	0.1042231698606526
1206.0	4.901	0.1027313408608185
1208.0	4.9030000000000005	0.1048513350851376
1210.0	4.902	0.1052968760161736
1212.0	4.901	0.1056240713305658
1214.0	4.897	0.1042965856477468
1216.0	4.906	0.1015955428204783
1218.0	4.894	0.1063768052319584
1220.0	4.895	0.1029046064308655
1222.0	4.904	0.1046795226829764
1224.0	4.9	0.1071483337812527
1226.0	4.889	0.0997775303139718
1228.0	4.893	0.1036165771569801
1230.0	4.89	0.0997764167192496
1232.0	4.897	0.099164783673377
1234.0	4.88	0.0986986935008027
1236.0	4.889	0.0995226880268953
1238.0	4.89	0.0967100796513621
1240.0	4.882000000000001	0.1004974049170511
1242.0	4.901	0.1032031437936308
1244.0	4.886	0.0984871991431461
1246.0	4.869	0.0984119585225642
1248.0	4.876	0.098295598535021
1250.0	4.856	0.0979914332360452
1252.0	4.874	0.0967671253226522
1254.0	4.872	0.0961335233983841
1256.0	4.874	0.09595999680937
1258.0	4.877000000000001	0.0994920432329474
1260.0	4.852	0.0900259221928143
1262.0	4.85	0.0900486836777681
1264.0	4.855	0.0905526243561044
1266.0	4.843	0.0923015722884155
1268.0	4.863	0.091103251693536
1270.0	4.852	0.0948743158208224
