nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
480.0,1.189,0.015834594248038094,777.5000000000855,121.91687213401092,782.9777812438549,0.15549999999999997,0.024383374426799498,0.9998
482.0,1.168,0.015979925678530484,682.000000000075,76.95453203029243,772.5294936313674,0.1364,0.01539090640605679,0.9998
484.0,1.1360000000000001,0.023939739161300672,728.5000000000803,87.43381976962837,762.2206310659861,0.1457,0.017486763953923748,0.9998
486.0,1.087,0.017164419126513328,696.0000000000766,86.67215082364531,752.0493330185529,0.1392,0.01733443016472715,0.9998
488.0,1.056,0.024256855973691142,940.0000000001036,169.54825599550543,742.0137637873614,0.188,0.03390965119909735,0.9998
490.0,1.0430000000000001,0.019084606944399507,739.0000000000813,47.71895603879659,732.1121121668534,0.1478,0.009543791207758267,0.9998
492.0,1.0150000000000001,0.02297592943350354,762.000000000084,103.74705112573717,722.3425911207349,0.1524,0.02074941022514515,0.9998
494.0,0.9954000000000001,0.01591499021615304,763.000000000084,55.99509458233497,712.703437459453,0.15259999999999999,0.011199018916465762,0.9998
496.0,0.9787,0.016401543137276788,608.0000000000671,111.51826734046769,703.1929115219798,0.12160000000000001,0.02230365346809108,0.9998
498.0,0.9612999999999999,0.014514284151980921,699.500000000077,67.64285295252238,693.809296861839,0.1399,0.013528570590502982,0.9998
500.0,0.9400999999999999,0.011919741897943079,672.5000000000741,46.55224066692804,684.550899937326,0.1345,0.009310448133384584,0.9998
502.0,0.9495,0.01664485239078771,671.0000000000738,61.322915781955686,675.4160498058573,0.13419999999999999,0.012264583156389787,0.9998
504.0,0.9209,0.012152000292590169,668.0000000000736,64.49452077407396,666.4030978224035,0.1336,0.012898904154813371,0.9998
506.0,0.9227000000000001,0.016168487869927712,678.5000000000748,104.82839798782473,657.5104173419436,0.13570000000000002,0.020965679597562636,0.9998
508.0,0.9033,0.014086829502485609,684.5000000000755,44.74005855501997,648.7364034258884,0.13690000000000002,0.008948011711003005,0.9998
510.0,0.9228999999999999,0.014676419316393801,674.0000000000742,60.55214057649715,640.0794725524269,0.1348,0.012110428115298093,0.9998
512.0,0.9291,0.012714480905304719,655.0000000000722,43.38778629983807,631.5380623307307,0.131,0.008677557259966657,0.9998
514.0,0.9557,0.02040408455840808,608.5000000000671,56.6284729673862,623.110631218979,0.1217,0.011325694593475993,0.9998
516.0,0.9836,0.014130354333145618,604.0000000000665,81.09401874703619,614.795658246142,0.1208,0.01621880374940545,0.9998
518.0,1.035,0.014530512808195586,583.5000000000642,98.63972636461484,606.5916427374773,0.1167,0.019727945272920797,0.9998
520.0,1.1179999999999999,0.02123646991194602,573.5000000000631,89.321182147622,598.4971040436923,0.1147,0.017864236429522434,0.9998
522.0,1.223,0.017957425645188374,414.55000000004566,90.09604134848797,590.510581273716,0.08291,0.018019208269695608,0.9998
524.0,1.3370000000000002,0.014808239281470402,565.5000000000623,34.93142841852155,582.6306330310422,0.1131,0.006986285683703537,0.9998
526.0,1.4929999999999999,0.020381063640105702,377.0000000000415,81.45763954852725,574.8558371535867,0.0754,0.01629152790970366,0.9998
528.0,1.6270000000000002,0.025614424948300143,419.1500000000462,76.13820199131587,567.1847904570169,0.08383,0.015227640398261494,0.9998
530.0,1.7935,0.0024999999999999467,397.60000000004374,18.950000000002092,559.6161084815093,0.07952,0.0037900000000000017,0.9998
532.0,1.9515000000000002,0.030723565873771824,270.30000000002974,77.11896425937533,552.1484252418811,0.05406,0.015423792851873367,0.9998
534.0,2.1479999999999997,0.016438437341250594,180.25000000001984,120.97461106580026,544.780392981062,0.03605,0.02419492221315739,0.9998
536.0,2.2270000000000003,0.0,1.3595000000001498,0.0,537.5106819268508,0.0002719,0.0,0.9998
538.0,2.274,0.028704689227954903,262.05000000002883,69.163619226374,530.337980051921,0.05241,0.013832723845273277,0.9998
540.0,2.347,0.040569898529164025,309.05000000003406,126.81219517587154,523.2609928370279,0.061810000000000004,0.025362439035171512,0.9998
542.0,2.3345,0.02751161370928438,204.17500000002252,81.29649139963144,516.2784430373747,0.040835,0.01625929827992449,0.9998
544.0,2.324,0.014623269128344584,263.70000000002904,56.05916160629493,509.38907045209857,0.05274,0.011211832321257751,0.9998
546.0,2.239,0.009499731467740798,376.0500000000414,194.1761439263079,502.5916316968298,0.07521,0.0388352287852573,0.9998
548.0,2.141,0.0,263.900000000029,0.0,495.88489997928883,0.052779999999999994,0.0,0.9998
