nm	mua[cm-1]
1286.036036036036	25.71864007615672
1288.2882882882884	25.562508936454893
1290.5405405405406	25.407595867758484
1292.7927927927929	25.25388926621174
1295.045045045045	25.101377658447348
1297.2972972972973	24.950049699895477
1299.5495495495495	24.79989417311774
1301.8018018018017	24.650899986165445
1304.0540540540542	24.5030561709619
1306.3063063063064	24.35635188170837
1308.5585585585586	24.210776393313097
1310.8108108108108	24.06631909984329
1313.063063063063	23.922969512999565
1315.3153153153153	23.780717260612434
1317.5675675675677	23.639552085160606
1319.81981981982	23.499463842310675
1322.0720720720722	23.360442499477777
1324.3243243243244	23.222478134407083
1326.5765765765766	23.085560933775596
1328.8288288288288	22.94968119181401
1331.081081081081	22.814829308948337
1333.3333333333335	22.680995790460884
1335.5855855855857	22.548171245170458
1337.837837837838	22.416346384131202
1340.0900900900901	22.285512019350087
1342.3423423423424	22.155659062522535
1344.5945945945946	22.02677852378601
1346.8468468468468	21.898861510491198
1349.0990990990992	21.771899225990566
1351.3513513513515	21.64588296844408
1353.6036036036037	21.52080412964158
1355.855855855856	21.39665419384185
1358.1081081081081	21.273424736627952
1360.3603603603603	21.151107423778537
1362.6126126126126	21.02969401015501
1364.864864864865	20.909176338604198
1367.1171171171172	20.78954633887637
1369.3693693693695	20.670796026558218
1371.6216216216217	20.552917502020755
1373.873873873874	20.43590294938178
1376.126126126126	20.319744635482706
1378.3783783783783	20.204434908879552
1380.6306306306308	20.08996619884783
1382.882882882883	19.97633101440122
1385.1351351351352	19.863521943323658
1387.3873873873874	19.751531651214776
1389.6396396396397	19.64035288054845
1391.8918918918919	19.529978449744174
1394.144144144144	19.420401252251214
1396.3963963963965	19.311614255645182
1398.6486486486488	19.203610500737017
1400.900900900901	19.096383100693956
1403.1531531531532	18.98992524017259
1405.4054054054054	18.884230174463568
1407.6576576576576	18.779291228647956
1409.9099099099099	18.675101796764963
1412.1621621621623	18.571655340990887
1414.4144144144145	18.468945390829205
1416.6666666666667	18.366965542311437
1418.918918918919	18.265709457208853
1421.1711711711712	18.165170862254705
1423.4234234234234	18.06534354837688
1425.6756756756756	17.96622136994081
1427.927927927928	17.867798244002504
1430.1801801801803	17.770068149571525
1432.4324324324325	17.67302512688376
1434.6846846846847	17.576663276683885
1436.936936936937	17.480976759517308
1439.1891891891892	17.385959795031546
1441.4414414414414	17.29160666128677
1443.6936936936938	17.197911694075522
1445.945945945946	17.104869286251365
1448.1981981981983	17.012473887066353
1450.4504504504505	16.92072000151725
1452.7027027027027	16.829602189700296
1454.954954954955	16.739115066174445
1457.2072072072071	16.649253299332933
1459.4594594594596	16.56001161078301
1461.7117117117118	16.471384774733874
1463.963963963964	16.383367617392405
1466.2162162162163	16.29595501636692
1468.4684684684685	16.20914190007856
1470.7207207207207	16.122923247180363
1472.972972972973	16.037294085983824
1475.2252252252254	15.95224949389288
1477.4774774774776	15.867784596845215
1479.7297297297298	15.783894568760704
1481.981981981982	15.700574630997016
1484.2342342342342	15.617820051812176
1486.4864864864865	15.535626145834033
1488.7387387387387	15.453988273536506
1490.9909909909911	15.372901840722527
1493.2432432432433	15.29236229801364
1495.4954954954956	15.212365140345995
1497.7477477477478	15.13290590647286
1500.0	15.053980178473415
1502.2522522522522	14.975583581267772
1504.5045045045047	14.897711782138146
1506.7567567567569	14.820360490256121
1509.009009009009	14.743525456215808
1511.2612612612613	14.66720247157297
1513.5135135135135	14.591387368389913
1515.7657657657658	14.516076018786109
1518.018018018018	14.44126433449446
1520.2702702702704	14.366948266423131
1522.5225225225226	14.293123804222889
1524.7747747747749	14.219786975859785
1527.027027027027	14.146933847193255
1529.2792792792793	14.074560521559418
1531.5315315315315	14.002663139359603
1533.7837837837837	13.931237877653961
1536.0360360360362	13.860280949760117
1538.2882882882884	13.789788604856863
1540.5405405405406	13.719757127592638
1542.7927927927929	13.650182837698942
1545.045045045045	13.581062089608505
1547.2972972972973	13.512391272078105
1549.5495495495495	13.444166807816112
1551.801801801802	13.376385153114512
1554.0540540540542	13.309042797485564
1556.3063063063064	13.242136263302758
1558.5585585585586	13.175662105446312
1560.8108108108108	13.109616910952894
1563.063063063063	13.043997298669687
1565.3153153153153	12.978799918912603
1567.5675675675677	12.914021453128713
1569.81981981982	12.849658613562749
1572.0720720720722	12.785708142927643
1574.3243243243244	12.722166814079058
1576.5765765765766	12.659031429693885
1578.8288288288288	12.596298821952583
1581.081081081081	12.533965852225366
1583.3333333333335	12.472029410762174
1585.5855855855857	12.410486416386378
1587.837837837838	12.349333816192123
1590.0900900900901	12.28856858524535
1592.3423423423424	12.228187726288366
1594.5945945945946	12.168188269447963
1596.8468468468468	12.108567271947013
1599.0990990990992	12.049321817819493
1601.3513513513515	11.990449017628945
1603.6036036036037	11.931946008190211
1605.855855855856	11.873809952294536
1608.1081081081081	11.816038038437908
1610.3603603603603	11.758627480552601
1612.6126126126126	11.701575517741924
1614.864864864865	11.64487941401805
1617.1171171171172	11.588536458043015
1619.3693693693695	11.53254396287267
1621.6216216216217	11.476899265703723
1623.873873873874	11.421599727623715
1626.126126126126	11.366642733363927
1628.3783783783783	11.312025691055196
1630.6306306306308	11.257746031986564
1632.882882882883	11.203801210366782
1635.1351351351352	11.150188703088544
1637.3873873873874	11.096906009495504
1639.6396396396397	11.043950651151995
1641.8918918918919	10.991320171615417
1644.144144144144	10.93901213621126
1646.3963963963965	10.887024131810742
1648.6486486486488	10.835353766611034
1650.900900900901	10.78399866991797
1653.1531531531532	10.732956491931324
1655.4054054054054	10.682224903532516
1657.6576576576576	10.631801596074798
1659.9099099099099	10.581684281175813
1662.1621621621623	10.531870690512552
1664.4144144144145	10.482358575618676
1666.6666666666667	10.433145707684114
1668.918918918919	10.384229877356992
1671.1711711711712	10.335608894547798
1673.4234234234234	10.287280588235788
1675.6756756756756	10.239242806277598
1677.927927927928	10.19149341521801
1680.1801801801803	10.144030300102914
1682.4324324324325	10.09685136429431
1684.6846846846847	10.049954529287486
1686.936936936937	10.003337734530218
1689.1891891891892	9.956998937244018
1691.4414414414414	9.910936112247393
1693.6936936936938	9.865147251781108
1695.945945945946	9.819630365335417
1698.1981981981983	9.77438347947919
1700.4504504504505	9.729404637691017
1702.7027027027027	9.684691900192162
1704.954954954955	9.640243343781398
1707.2072072072074	9.59605706167169
1709.4594594594596	9.552131163328706
1711.7117117117118	9.50846377431109
1713.963963963964	9.465053036112566
1716.2162162162163	9.421897106005757
1718.4684684684685	9.378994156887748
1720.7207207207207	9.336342377127371
1722.9729729729731	9.293939970414156
1725.2252252252254	9.251785155608996
1727.4774774774776	9.209876166596391
1729.7297297297298	9.168211252138386
1731.981981981982	9.126788675730092
1734.2342342342342	9.08560671545678
1736.4864864864865	9.044663663852576
1738.738738738739	9.003957827760678
1740.9909909909911	8.963487528195127
1743.2432432432433	8.923251100204062
1745.4954954954956	8.8832468927345
1747.7477477477478	8.843473268498563
1750.0	8.803928603841191
1752.2522522522522	8.764611288609268
1754.5045045045047	8.725519726022181
1756.7567567567569	8.686652332543806
1759.009009009009	8.64800753775583
1761.2612612612613	8.609583784232495
1763.5135135135135	8.571379527416669
1765.7657657657658	8.533393235497268
1768.018018018018	8.495623389287996
1770.2702702702704	8.458068482107377
1772.5225225225226	8.420727019660118
1774.7747747747749	8.38359751991969
1777.027027027027	8.346678513012213
1779.2792792792793	8.30996854110157
1781.5315315315315	8.273466158275754
1783.7837837837837	8.237169930434423
